"";"Var1";"Var2";"Var3";"Freq"
"1152";"Solo daños";"Volcamiento";"1408";0
"1154";"Con muertos";"Atropello";"1419";0
"1155";"Solo daños";"Atropello";"1419";0
"1157";"Con muertos";"Caida de Ocupante";"1419";0
"1158";"Solo daños";"Caida de Ocupante";"1419";0
"1160";"Con muertos";"Choque";"1419";0
"1162";"Con heridos";"Incendio";"1419";0
"1163";"Con muertos";"Incendio";"1419";0
"1164";"Solo daños";"Incendio";"1419";0
"1166";"Con muertos";"Otro";"1419";0
"1167";"Solo daños";"Otro";"1419";0
"1169";"Con muertos";"Volcamiento";"1419";0
"1170";"Solo daños";"Volcamiento";"1419";0
"1172";"Con muertos";"Atropello";"1422";0
"1173";"Solo daños";"Atropello";"1422";0
"1175";"Con muertos";"Caida de Ocupante";"1422";0
"1176";"Solo daños";"Caida de Ocupante";"1422";0
"1178";"Con muertos";"Choque";"1422";0
"1180";"Con heridos";"Incendio";"1422";0
"1181";"Con muertos";"Incendio";"1422";0
"1182";"Solo daños";"Incendio";"1422";0
"1184";"Con muertos";"Otro";"1422";0
"1185";"Solo daños";"Otro";"1422";0
"1187";"Con muertos";"Volcamiento";"1422";0
"1188";"Solo daños";"Volcamiento";"1422";0
"1189";"Con heridos";"Atropello";"1423";0
"1190";"Con muertos";"Atropello";"1423";0
"1191";"Solo daños";"Atropello";"1423";0
"1193";"Con muertos";"Caida de Ocupante";"1423";0
"1194";"Solo daños";"Caida de Ocupante";"1423";0
"1196";"Con muertos";"Choque";"1423";0
"1198";"Con heridos";"Incendio";"1423";0
"1199";"Con muertos";"Incendio";"1423";0
"1200";"Solo daños";"Incendio";"1423";0
"1202";"Con muertos";"Otro";"1423";0
"1203";"Solo daños";"Otro";"1423";0
"1205";"Con muertos";"Volcamiento";"1423";0
"1206";"Solo daños";"Volcamiento";"1423";0
"1208";"Con muertos";"Atropello";"1503";0
"1209";"Solo daños";"Atropello";"1503";0
"1210";"Con heridos";"Caida de Ocupante";"1503";0
"1211";"Con muertos";"Caida de Ocupante";"1503";0
"1212";"Solo daños";"Caida de Ocupante";"1503";0
"1213";"Con heridos";"Choque";"1503";0
"1214";"Con muertos";"Choque";"1503";0
"1216";"Con heridos";"Incendio";"1503";0
"1217";"Con muertos";"Incendio";"1503";0
"1218";"Solo daños";"Incendio";"1503";0
"1219";"Con heridos";"Otro";"1503";0
"1220";"Con muertos";"Otro";"1503";0
"1221";"Solo daños";"Otro";"1503";0
"1222";"Con heridos";"Volcamiento";"1503";0
"1223";"Con muertos";"Volcamiento";"1503";0
"1224";"Solo daños";"Volcamiento";"1503";0
"1226";"Con muertos";"Atropello";"1504";0
"1227";"Solo daños";"Atropello";"1504";0
"1228";"Con heridos";"Caida de Ocupante";"1504";0
"1229";"Con muertos";"Caida de Ocupante";"1504";0
"1230";"Solo daños";"Caida de Ocupante";"1504";0
"1232";"Con muertos";"Choque";"1504";0
"1234";"Con heridos";"Incendio";"1504";0
"1235";"Con muertos";"Incendio";"1504";0
"1236";"Solo daños";"Incendio";"1504";0
"1237";"Con heridos";"Otro";"1504";0
"1238";"Con muertos";"Otro";"1504";0
"1239";"Solo daños";"Otro";"1504";0
"1241";"Con muertos";"Volcamiento";"1504";0
"1242";"Solo daños";"Volcamiento";"1504";0
"1244";"Con muertos";"Atropello";"1507";0
"1245";"Solo daños";"Atropello";"1507";0
"1247";"Con muertos";"Caida de Ocupante";"1507";0
"1248";"Solo daños";"Caida de Ocupante";"1507";0
"1250";"Con muertos";"Choque";"1507";0
"1252";"Con heridos";"Incendio";"1507";0
"1253";"Con muertos";"Incendio";"1507";0
"1254";"Solo daños";"Incendio";"1507";0
"1256";"Con muertos";"Otro";"1507";0
"1257";"Solo daños";"Otro";"1507";0
"1259";"Con muertos";"Volcamiento";"1507";0
"1260";"Solo daños";"Volcamiento";"1507";0
"1261";"Con heridos";"Atropello";"1510";0
"1262";"Con muertos";"Atropello";"1510";0
"1263";"Solo daños";"Atropello";"1510";0
"1265";"Con muertos";"Caida de Ocupante";"1510";0
"1266";"Solo daños";"Caida de Ocupante";"1510";0
"1268";"Con muertos";"Choque";"1510";0
"1270";"Con heridos";"Incendio";"1510";0
"1271";"Con muertos";"Incendio";"1510";0
"1272";"Solo daños";"Incendio";"1510";0
"1274";"Con muertos";"Otro";"1510";0
"1275";"Solo daños";"Otro";"1510";0
"1277";"Con muertos";"Volcamiento";"1510";0
"1278";"Solo daños";"Volcamiento";"1510";0
"1279";"Con heridos";"Atropello";"1511";0
"1280";"Con muertos";"Atropello";"1511";0
"1281";"Solo daños";"Atropello";"1511";0
"1282";"Con heridos";"Caida de Ocupante";"1511";0
"1283";"Con muertos";"Caida de Ocupante";"1511";0
"1284";"Solo daños";"Caida de Ocupante";"1511";0
"1285";"Con heridos";"Choque";"1511";0
"1286";"Con muertos";"Choque";"1511";0
"1288";"Con heridos";"Incendio";"1511";0
"1289";"Con muertos";"Incendio";"1511";0
"1290";"Solo daños";"Incendio";"1511";0
"1292";"Con muertos";"Otro";"1511";0
"1293";"Solo daños";"Otro";"1511";0
"1294";"Con heridos";"Volcamiento";"1511";0
"1295";"Con muertos";"Volcamiento";"1511";0
"1296";"Solo daños";"Volcamiento";"1511";0
"1297";"Con heridos";"Atropello";"1603";0
"1298";"Con muertos";"Atropello";"1603";0
"1299";"Solo daños";"Atropello";"1603";0
"1301";"Con muertos";"Caida de Ocupante";"1603";0
"1302";"Solo daños";"Caida de Ocupante";"1603";0
"1304";"Con muertos";"Choque";"1603";0
"1306";"Con heridos";"Incendio";"1603";0
"1307";"Con muertos";"Incendio";"1603";0
"1308";"Solo daños";"Incendio";"1603";0
"1310";"Con muertos";"Otro";"1603";0
"1311";"Solo daños";"Otro";"1603";0
"1313";"Con muertos";"Volcamiento";"1603";0
"1314";"Solo daños";"Volcamiento";"1603";0
"1315";"Con heridos";"Atropello";"1605";0
"1316";"Con muertos";"Atropello";"1605";0
"1317";"Solo daños";"Atropello";"1605";0
"1318";"Con heridos";"Caida de Ocupante";"1605";0
"1319";"Con muertos";"Caida de Ocupante";"1605";0
"1320";"Solo daños";"Caida de Ocupante";"1605";0
"1322";"Con muertos";"Choque";"1605";0
"1324";"Con heridos";"Incendio";"1605";0
"1325";"Con muertos";"Incendio";"1605";0
"1326";"Solo daños";"Incendio";"1605";0
"1327";"Con heridos";"Otro";"1605";0
"1328";"Con muertos";"Otro";"1605";0
"1329";"Solo daños";"Otro";"1605";0
"1330";"Con heridos";"Volcamiento";"1605";0
"1331";"Con muertos";"Volcamiento";"1605";0
"1332";"Solo daños";"Volcamiento";"1605";0
"1334";"Con muertos";"Atropello";"1611";0
"1335";"Solo daños";"Atropello";"1611";0
"1336";"Con heridos";"Caida de Ocupante";"1611";0
"1337";"Con muertos";"Caida de Ocupante";"1611";0
"1338";"Solo daños";"Caida de Ocupante";"1611";0
"1340";"Con muertos";"Choque";"1611";0
"1342";"Con heridos";"Incendio";"1611";0
"1343";"Con muertos";"Incendio";"1611";0
"1344";"Solo daños";"Incendio";"1611";0
"1345";"Con heridos";"Otro";"1611";0
"1346";"Con muertos";"Otro";"1611";0
"1347";"Solo daños";"Otro";"1611";0
"1348";"Con heridos";"Volcamiento";"1611";0
"1349";"Con muertos";"Volcamiento";"1611";0
"1350";"Solo daños";"Volcamiento";"1611";0
"1352";"Con muertos";"Atropello";"1612";0
"1353";"Solo daños";"Atropello";"1612";0
"1354";"Con heridos";"Caida de Ocupante";"1612";0
"1355";"Con muertos";"Caida de Ocupante";"1612";0
"1356";"Solo daños";"Caida de Ocupante";"1612";0
"1357";"Con heridos";"Choque";"1612";0
"1358";"Con muertos";"Choque";"1612";0
"1359";"Solo daños";"Choque";"1612";0
"1360";"Con heridos";"Incendio";"1612";0
"1361";"Con muertos";"Incendio";"1612";0
"1362";"Solo daños";"Incendio";"1612";0
"1363";"Con heridos";"Otro";"1612";0
"1364";"Con muertos";"Otro";"1612";0
"1365";"Solo daños";"Otro";"1612";0
"1366";"Con heridos";"Volcamiento";"1612";0
"1367";"Con muertos";"Volcamiento";"1612";0
"1368";"Solo daños";"Volcamiento";"1612";0
"1370";"Con muertos";"Atropello";"1613";0
"1371";"Solo daños";"Atropello";"1613";0
"1372";"Con heridos";"Caida de Ocupante";"1613";0
"1373";"Con muertos";"Caida de Ocupante";"1613";0
"1374";"Solo daños";"Caida de Ocupante";"1613";0
"1375";"Con heridos";"Choque";"1613";0
"1376";"Con muertos";"Choque";"1613";0
"1377";"Solo daños";"Choque";"1613";0
"1378";"Con heridos";"Incendio";"1613";0
"1379";"Con muertos";"Incendio";"1613";0
"1380";"Solo daños";"Incendio";"1613";0
"1381";"Con heridos";"Otro";"1613";0
"1382";"Con muertos";"Otro";"1613";0
"1383";"Solo daños";"Otro";"1613";0
"1384";"Con heridos";"Volcamiento";"1613";0
"1385";"Con muertos";"Volcamiento";"1613";0
"1386";"Solo daños";"Volcamiento";"1613";0
"1387";"Con heridos";"Atropello";"1620";0
"1388";"Con muertos";"Atropello";"1620";0
"1389";"Solo daños";"Atropello";"1620";0
"1390";"Con heridos";"Caida de Ocupante";"1620";0
"1391";"Con muertos";"Caida de Ocupante";"1620";0
"1392";"Solo daños";"Caida de Ocupante";"1620";0
"1393";"Con heridos";"Choque";"1620";0
"1394";"Con muertos";"Choque";"1620";0
"1396";"Con heridos";"Incendio";"1620";0
"1397";"Con muertos";"Incendio";"1620";0
"1398";"Solo daños";"Incendio";"1620";0
"1399";"Con heridos";"Otro";"1620";0
"1400";"Con muertos";"Otro";"1620";0
"1401";"Solo daños";"Otro";"1620";0
"1402";"Con heridos";"Volcamiento";"1620";0
"1403";"Con muertos";"Volcamiento";"1620";0
"1404";"Solo daños";"Volcamiento";"1620";0
"1405";"Con heridos";"Atropello";"5002";0
"1406";"Con muertos";"Atropello";"5002";0
"1407";"Solo daños";"Atropello";"5002";0
"1408";"Con heridos";"Caida de Ocupante";"5002";0
"1409";"Con muertos";"Caida de Ocupante";"5002";0
"1410";"Solo daños";"Caida de Ocupante";"5002";0
"1412";"Con muertos";"Choque";"5002";0
"1413";"Solo daños";"Choque";"5002";0
"1414";"Con heridos";"Incendio";"5002";0
"1415";"Con muertos";"Incendio";"5002";0
"1416";"Solo daños";"Incendio";"5002";0
"1418";"Con muertos";"Otro";"5002";0
"1419";"Solo daños";"Otro";"5002";0
"1420";"Con heridos";"Volcamiento";"5002";0
"1421";"Con muertos";"Volcamiento";"5002";0
"1422";"Solo daños";"Volcamiento";"5002";0
"1424";"Con muertos";"Atropello";"6001";0
"1425";"Solo daños";"Atropello";"6001";0
"1427";"Con muertos";"Caida de Ocupante";"6001";0
"1428";"Solo daños";"Caida de Ocupante";"6001";0
"1430";"Con muertos";"Choque";"6001";0
"1432";"Con heridos";"Incendio";"6001";0
"1433";"Con muertos";"Incendio";"6001";0
"1434";"Solo daños";"Incendio";"6001";0
"1436";"Con muertos";"Otro";"6001";0
"1437";"Solo daños";"Otro";"6001";0
"1438";"Con heridos";"Volcamiento";"6001";0
"1439";"Con muertos";"Volcamiento";"6001";0
"1440";"Solo daños";"Volcamiento";"6001";0
"1442";"Con muertos";"Atropello";"7001";0
"1443";"Solo daños";"Atropello";"7001";0
"1445";"Con muertos";"Caida de Ocupante";"7001";0
"1446";"Solo daños";"Caida de Ocupante";"7001";0
"1448";"Con muertos";"Choque";"7001";0
"1450";"Con heridos";"Incendio";"7001";0
"1451";"Con muertos";"Incendio";"7001";0
"1452";"Solo daños";"Incendio";"7001";0
"1454";"Con muertos";"Otro";"7001";0
"1455";"Solo daños";"Otro";"7001";0
"1457";"Con muertos";"Volcamiento";"7001";0
"1458";"Solo daños";"Volcamiento";"7001";0
"1460";"Con muertos";"Atropello";"7002";0
"1461";"Solo daños";"Atropello";"7002";0
"1462";"Con heridos";"Caida de Ocupante";"7002";0
"1463";"Con muertos";"Caida de Ocupante";"7002";0
"1464";"Solo daños";"Caida de Ocupante";"7002";0
"1465";"Con heridos";"Choque";"7002";0
"1466";"Con muertos";"Choque";"7002";0
"1468";"Con heridos";"Incendio";"7002";0
"1469";"Con muertos";"Incendio";"7002";0
"1470";"Solo daños";"Incendio";"7002";0
"1472";"Con muertos";"Otro";"7002";0
"1473";"Solo daños";"Otro";"7002";0
"1474";"Con heridos";"Volcamiento";"7002";0
"1475";"Con muertos";"Volcamiento";"7002";0
"1476";"Solo daños";"Volcamiento";"7002";0
"1477";"Con heridos";"Atropello";"9004";0
"1478";"Con muertos";"Atropello";"9004";0
"1479";"Solo daños";"Atropello";"9004";0
"1481";"Con muertos";"Caida de Ocupante";"9004";0
"1482";"Solo daños";"Caida de Ocupante";"9004";0
"1483";"Con heridos";"Choque";"9004";0
"1484";"Con muertos";"Choque";"9004";0
"1486";"Con heridos";"Incendio";"9004";0
"1487";"Con muertos";"Incendio";"9004";0
"1488";"Solo daños";"Incendio";"9004";0
"1489";"Con heridos";"Otro";"9004";0
"1490";"Con muertos";"Otro";"9004";0
"1491";"Solo daños";"Otro";"9004";0
"1492";"Con heridos";"Volcamiento";"9004";0
"1493";"Con muertos";"Volcamiento";"9004";0
"1494";"Solo daños";"Volcamiento";"9004";0
"1495";"Con heridos";"Atropello";"9086";0
"1496";"Con muertos";"Atropello";"9086";0
"1497";"Solo daños";"Atropello";"9086";0
"1499";"Con muertos";"Caida de Ocupante";"9086";0
"1500";"Solo daños";"Caida de Ocupante";"9086";0
"1501";"Con heridos";"Choque";"9086";0
"1502";"Con muertos";"Choque";"9086";0
"1503";"Solo daños";"Choque";"9086";0
"1504";"Con heridos";"Incendio";"9086";0
"1505";"Con muertos";"Incendio";"9086";0
"1506";"Solo daños";"Incendio";"9086";0
"1507";"Con heridos";"Otro";"9086";0
"1508";"Con muertos";"Otro";"9086";0
"1509";"Solo daños";"Otro";"9086";0
"1511";"Con muertos";"Volcamiento";"9086";0
"1512";"Solo daños";"Volcamiento";"9086";0
"1514";"Con muertos";"Atropello";"Aguas frias";0
"1515";"Solo daños";"Atropello";"Aguas frias";0
"1517";"Con muertos";"Caida de Ocupante";"Aguas frias";0
"1518";"Solo daños";"Caida de Ocupante";"Aguas frias";0
"1520";"Con muertos";"Choque";"Aguas frias";0
"1522";"Con heridos";"Incendio";"Aguas frias";0
"1523";"Con muertos";"Incendio";"Aguas frias";0
"1524";"Solo daños";"Incendio";"Aguas frias";0
"1526";"Con muertos";"Otro";"Aguas frias";0
"1527";"Solo daños";"Otro";"Aguas frias";0
"1529";"Con muertos";"Volcamiento";"Aguas frias";0
"1530";"Solo daños";"Volcamiento";"Aguas frias";0
"1532";"Con muertos";"Atropello";"Aguas Frias";0
"1533";"Solo daños";"Atropello";"Aguas Frias";0
"1535";"Con muertos";"Caida de Ocupante";"Aguas Frias";0
"1536";"Solo daños";"Caida de Ocupante";"Aguas Frias";0
"1538";"Con muertos";"Choque";"Aguas Frias";0
"1540";"Con heridos";"Incendio";"Aguas Frias";0
"1541";"Con muertos";"Incendio";"Aguas Frias";0
"1542";"Solo daños";"Incendio";"Aguas Frias";0
"1544";"Con muertos";"Otro";"Aguas Frias";0
"1545";"Solo daños";"Otro";"Aguas Frias";0
"1547";"Con muertos";"Volcamiento";"Aguas Frias";0
"1548";"Solo daños";"Volcamiento";"Aguas Frias";0
"1551";"Solo daños";"Atropello";"Aldea Pablo VI";0
"1553";"Con muertos";"Caida de Ocupante";"Aldea Pablo VI";0
"1554";"Solo daños";"Caida de Ocupante";"Aldea Pablo VI";0
"1556";"Con muertos";"Choque";"Aldea Pablo VI";0
"1558";"Con heridos";"Incendio";"Aldea Pablo VI";0
"1559";"Con muertos";"Incendio";"Aldea Pablo VI";0
"1560";"Solo daños";"Incendio";"Aldea Pablo VI";0
"1562";"Con muertos";"Otro";"Aldea Pablo VI";0
"1565";"Con muertos";"Volcamiento";"Aldea Pablo VI";0
"1566";"Solo daños";"Volcamiento";"Aldea Pablo VI";0
"1568";"Con muertos";"Atropello";"Alejandría";0
"1569";"Solo daños";"Atropello";"Alejandría";0
"1571";"Con muertos";"Caida de Ocupante";"Alejandría";0
"1572";"Solo daños";"Caida de Ocupante";"Alejandría";0
"1576";"Con heridos";"Incendio";"Alejandría";0
"1577";"Con muertos";"Incendio";"Alejandría";0
"1578";"Solo daños";"Incendio";"Alejandría";0
"1580";"Con muertos";"Otro";"Alejandría";0
"1583";"Con muertos";"Volcamiento";"Alejandría";0
"1584";"Solo daños";"Volcamiento";"Alejandría";0
"1587";"Solo daños";"Atropello";"Alejandro Echavarría";0
"1589";"Con muertos";"Caida de Ocupante";"Alejandro Echavarría";0
"1590";"Solo daños";"Caida de Ocupante";"Alejandro Echavarría";0
"1594";"Con heridos";"Incendio";"Alejandro Echavarría";0
"1595";"Con muertos";"Incendio";"Alejandro Echavarría";0
"1596";"Solo daños";"Incendio";"Alejandro Echavarría";0
"1598";"Con muertos";"Otro";"Alejandro Echavarría";0
"1599";"Solo daños";"Otro";"Alejandro Echavarría";0
"1601";"Con muertos";"Volcamiento";"Alejandro Echavarría";0
"1602";"Solo daños";"Volcamiento";"Alejandro Echavarría";0
"1605";"Solo daños";"Atropello";"Alfonso López";0
"1607";"Con muertos";"Caida de Ocupante";"Alfonso López";0
"1608";"Solo daños";"Caida de Ocupante";"Alfonso López";0
"1612";"Con heridos";"Incendio";"Alfonso López";0
"1613";"Con muertos";"Incendio";"Alfonso López";0
"1614";"Solo daños";"Incendio";"Alfonso López";0
"1616";"Con muertos";"Otro";"Alfonso López";0
"1619";"Con muertos";"Volcamiento";"Alfonso López";0
"1620";"Solo daños";"Volcamiento";"Alfonso López";0
"1622";"Con muertos";"Atropello";"Altamira";0
"1623";"Solo daños";"Atropello";"Altamira";0
"1626";"Solo daños";"Caida de Ocupante";"Altamira";0
"1628";"Con muertos";"Choque";"Altamira";0
"1630";"Con heridos";"Incendio";"Altamira";0
"1631";"Con muertos";"Incendio";"Altamira";0
"1632";"Solo daños";"Incendio";"Altamira";0
"1634";"Con muertos";"Otro";"Altamira";0
"1637";"Con muertos";"Volcamiento";"Altamira";0
"1638";"Solo daños";"Volcamiento";"Altamira";0
"1641";"Solo daños";"Atropello";"Altavista";0
"1643";"Con muertos";"Caida de Ocupante";"Altavista";0
"1644";"Solo daños";"Caida de Ocupante";"Altavista";0
"1648";"Con heridos";"Incendio";"Altavista";0
"1649";"Con muertos";"Incendio";"Altavista";0
"1650";"Solo daños";"Incendio";"Altavista";0
"1652";"Con muertos";"Otro";"Altavista";0
"1653";"Solo daños";"Otro";"Altavista";0
"1655";"Con muertos";"Volcamiento";"Altavista";0
"1656";"Solo daños";"Volcamiento";"Altavista";0
"1659";"Solo daños";"Atropello";"Altavista Sector Central";0
"1662";"Solo daños";"Caida de Ocupante";"Altavista Sector Central";0
"1666";"Con heridos";"Incendio";"Altavista Sector Central";0
"1667";"Con muertos";"Incendio";"Altavista Sector Central";0
"1668";"Solo daños";"Incendio";"Altavista Sector Central";0
"1670";"Con muertos";"Otro";"Altavista Sector Central";0
"1671";"Solo daños";"Otro";"Altavista Sector Central";0
"1673";"Con muertos";"Volcamiento";"Altavista Sector Central";0
"1674";"Solo daños";"Volcamiento";"Altavista Sector Central";0
"1677";"Solo daños";"Atropello";"Altos del Poblado";0
"1679";"Con muertos";"Caida de Ocupante";"Altos del Poblado";0
"1680";"Solo daños";"Caida de Ocupante";"Altos del Poblado";0
"1682";"Con muertos";"Choque";"Altos del Poblado";0
"1684";"Con heridos";"Incendio";"Altos del Poblado";0
"1685";"Con muertos";"Incendio";"Altos del Poblado";0
"1686";"Solo daños";"Incendio";"Altos del Poblado";0
"1688";"Con muertos";"Otro";"Altos del Poblado";0
"1691";"Con muertos";"Volcamiento";"Altos del Poblado";0
"1695";"Solo daños";"Atropello";"Andalucía";0
"1698";"Solo daños";"Caida de Ocupante";"Andalucía";0
"1702";"Con heridos";"Incendio";"Andalucía";0
"1703";"Con muertos";"Incendio";"Andalucía";0
"1704";"Solo daños";"Incendio";"Andalucía";0
"1706";"Con muertos";"Otro";"Andalucía";0
"1707";"Solo daños";"Otro";"Andalucía";0
"1709";"Con muertos";"Volcamiento";"Andalucía";0
"1710";"Solo daños";"Volcamiento";"Andalucía";0
"1712";"Con muertos";"Atropello";"Antonio Nariño";0
"1713";"Solo daños";"Atropello";"Antonio Nariño";0
"1715";"Con muertos";"Caida de Ocupante";"Antonio Nariño";0
"1716";"Solo daños";"Caida de Ocupante";"Antonio Nariño";0
"1720";"Con heridos";"Incendio";"Antonio Nariño";0
"1721";"Con muertos";"Incendio";"Antonio Nariño";0
"1722";"Solo daños";"Incendio";"Antonio Nariño";0
"1724";"Con muertos";"Otro";"Antonio Nariño";0
"1727";"Con muertos";"Volcamiento";"Antonio Nariño";0
"1730";"Con muertos";"Atropello";"Aranjuez";0
"1731";"Solo daños";"Atropello";"Aranjuez";0
"1733";"Con muertos";"Caida de Ocupante";"Aranjuez";0
"1734";"Solo daños";"Caida de Ocupante";"Aranjuez";0
"1738";"Con heridos";"Incendio";"Aranjuez";0
"1739";"Con muertos";"Incendio";"Aranjuez";0
"1740";"Solo daños";"Incendio";"Aranjuez";0
"1742";"Con muertos";"Otro";"Aranjuez";0
"1745";"Con muertos";"Volcamiento";"Aranjuez";0
"1746";"Solo daños";"Volcamiento";"Aranjuez";0
"1748";"Con muertos";"Atropello";"Area De Expansion Altavista";0
"1749";"Solo daños";"Atropello";"Area De Expansion Altavista";0
"1751";"Con muertos";"Caida de Ocupante";"Area De Expansion Altavista";0
"1752";"Solo daños";"Caida de Ocupante";"Area De Expansion Altavista";0
"1754";"Con muertos";"Choque";"Area De Expansion Altavista";0
"1756";"Con heridos";"Incendio";"Area De Expansion Altavista";0
"1757";"Con muertos";"Incendio";"Area De Expansion Altavista";0
"1758";"Solo daños";"Incendio";"Area De Expansion Altavista";0
"1760";"Con muertos";"Otro";"Area De Expansion Altavista";0
"1761";"Solo daños";"Otro";"Area De Expansion Altavista";0
"1763";"Con muertos";"Volcamiento";"Area De Expansion Altavista";0
"1764";"Solo daños";"Volcamiento";"Area De Expansion Altavista";0
"1766";"Con muertos";"Atropello";"Área de Expansión Altavista";0
"1767";"Solo daños";"Atropello";"Área de Expansión Altavista";0
