"";"Var1";"Var2";"Var3";"Freq"
"22652";"Caida de Ocupante";"Pontón";"Nuevos Conquistadores";0
"22653";"Choque";"Pontón";"Nuevos Conquistadores";0
"22654";"Incendio";"Pontón";"Nuevos Conquistadores";0
"22655";"Otro";"Pontón";"Nuevos Conquistadores";0
"22656";"Volcamiento";"Pontón";"Nuevos Conquistadores";0
"22657";"Atropello";"Puente";"Nuevos Conquistadores";0
"22658";"Caida de Ocupante";"Puente";"Nuevos Conquistadores";0
"22659";"Choque";"Puente";"Nuevos Conquistadores";0
"22660";"Incendio";"Puente";"Nuevos Conquistadores";0
"22661";"Otro";"Puente";"Nuevos Conquistadores";0
"22662";"Volcamiento";"Puente";"Nuevos Conquistadores";0
"22666";"Incendio";"Tramo de via";"Nuevos Conquistadores";0
"22669";"Atropello";"Tunel";"Nuevos Conquistadores";0
"22670";"Caida de Ocupante";"Tunel";"Nuevos Conquistadores";0
"22671";"Choque";"Tunel";"Nuevos Conquistadores";0
"22672";"Incendio";"Tunel";"Nuevos Conquistadores";0
"22673";"Otro";"Tunel";"Nuevos Conquistadores";0
"22674";"Volcamiento";"Tunel";"Nuevos Conquistadores";0
"22675";"Atropello";"Via peatonal";"Nuevos Conquistadores";0
"22676";"Caida de Ocupante";"Via peatonal";"Nuevos Conquistadores";0
"22677";"Choque";"Via peatonal";"Nuevos Conquistadores";0
"22678";"Incendio";"Via peatonal";"Nuevos Conquistadores";0
"22679";"Otro";"Via peatonal";"Nuevos Conquistadores";0
"22680";"Volcamiento";"Via peatonal";"Nuevos Conquistadores";0
"22681";"Atropello";"Ciclo Ruta";"Ocho de Marzo";0
"22682";"Caida de Ocupante";"Ciclo Ruta";"Ocho de Marzo";0
"22683";"Choque";"Ciclo Ruta";"Ocho de Marzo";0
"22684";"Incendio";"Ciclo Ruta";"Ocho de Marzo";0
"22685";"Otro";"Ciclo Ruta";"Ocho de Marzo";0
"22686";"Volcamiento";"Ciclo Ruta";"Ocho de Marzo";0
"22687";"Atropello";"Glorieta";"Ocho de Marzo";0
"22688";"Caida de Ocupante";"Glorieta";"Ocho de Marzo";0
"22689";"Choque";"Glorieta";"Ocho de Marzo";0
"22690";"Incendio";"Glorieta";"Ocho de Marzo";0
"22691";"Otro";"Glorieta";"Ocho de Marzo";0
"22692";"Volcamiento";"Glorieta";"Ocho de Marzo";0
"22693";"Atropello";"Interseccion";"Ocho de Marzo";0
"22694";"Caida de Ocupante";"Interseccion";"Ocho de Marzo";0
"22696";"Incendio";"Interseccion";"Ocho de Marzo";0
"22697";"Otro";"Interseccion";"Ocho de Marzo";0
"22698";"Volcamiento";"Interseccion";"Ocho de Marzo";0
"22700";"Caida de Ocupante";"Lote o Predio";"Ocho de Marzo";0
"22701";"Choque";"Lote o Predio";"Ocho de Marzo";0
"22702";"Incendio";"Lote o Predio";"Ocho de Marzo";0
"22704";"Volcamiento";"Lote o Predio";"Ocho de Marzo";0
"22705";"Atropello";"Paso a Nivel";"Ocho de Marzo";0
"22706";"Caida de Ocupante";"Paso a Nivel";"Ocho de Marzo";0
"22707";"Choque";"Paso a Nivel";"Ocho de Marzo";0
"22708";"Incendio";"Paso a Nivel";"Ocho de Marzo";0
"22709";"Otro";"Paso a Nivel";"Ocho de Marzo";0
"22710";"Volcamiento";"Paso a Nivel";"Ocho de Marzo";0
"22711";"Atropello";"Paso Elevado";"Ocho de Marzo";0
"22712";"Caida de Ocupante";"Paso Elevado";"Ocho de Marzo";0
"22713";"Choque";"Paso Elevado";"Ocho de Marzo";0
"22714";"Incendio";"Paso Elevado";"Ocho de Marzo";0
"22715";"Otro";"Paso Elevado";"Ocho de Marzo";0
"22716";"Volcamiento";"Paso Elevado";"Ocho de Marzo";0
"22717";"Atropello";"Paso Inferior";"Ocho de Marzo";0
"22718";"Caida de Ocupante";"Paso Inferior";"Ocho de Marzo";0
"22719";"Choque";"Paso Inferior";"Ocho de Marzo";0
"22720";"Incendio";"Paso Inferior";"Ocho de Marzo";0
"22721";"Otro";"Paso Inferior";"Ocho de Marzo";0
"22722";"Volcamiento";"Paso Inferior";"Ocho de Marzo";0
"22723";"Atropello";"Pontón";"Ocho de Marzo";0
"22724";"Caida de Ocupante";"Pontón";"Ocho de Marzo";0
"22725";"Choque";"Pontón";"Ocho de Marzo";0
"22726";"Incendio";"Pontón";"Ocho de Marzo";0
"22727";"Otro";"Pontón";"Ocho de Marzo";0
"22728";"Volcamiento";"Pontón";"Ocho de Marzo";0
"22729";"Atropello";"Puente";"Ocho de Marzo";0
"22730";"Caida de Ocupante";"Puente";"Ocho de Marzo";0
"22731";"Choque";"Puente";"Ocho de Marzo";0
"22732";"Incendio";"Puente";"Ocho de Marzo";0
"22733";"Otro";"Puente";"Ocho de Marzo";0
"22734";"Volcamiento";"Puente";"Ocho de Marzo";0
"22738";"Incendio";"Tramo de via";"Ocho de Marzo";0
"22741";"Atropello";"Tunel";"Ocho de Marzo";0
"22742";"Caida de Ocupante";"Tunel";"Ocho de Marzo";0
"22743";"Choque";"Tunel";"Ocho de Marzo";0
"22744";"Incendio";"Tunel";"Ocho de Marzo";0
"22745";"Otro";"Tunel";"Ocho de Marzo";0
"22746";"Volcamiento";"Tunel";"Ocho de Marzo";0
"22747";"Atropello";"Via peatonal";"Ocho de Marzo";0
"22748";"Caida de Ocupante";"Via peatonal";"Ocho de Marzo";0
"22749";"Choque";"Via peatonal";"Ocho de Marzo";0
"22750";"Incendio";"Via peatonal";"Ocho de Marzo";0
"22751";"Otro";"Via peatonal";"Ocho de Marzo";0
"22752";"Volcamiento";"Via peatonal";"Ocho de Marzo";0
"22753";"Atropello";"Ciclo Ruta";"Olaya Herrera";0
"22754";"Caida de Ocupante";"Ciclo Ruta";"Olaya Herrera";0
"22755";"Choque";"Ciclo Ruta";"Olaya Herrera";0
"22756";"Incendio";"Ciclo Ruta";"Olaya Herrera";0
"22757";"Otro";"Ciclo Ruta";"Olaya Herrera";0
"22758";"Volcamiento";"Ciclo Ruta";"Olaya Herrera";0
"22759";"Atropello";"Glorieta";"Olaya Herrera";0
"22760";"Caida de Ocupante";"Glorieta";"Olaya Herrera";0
"22762";"Incendio";"Glorieta";"Olaya Herrera";0
"22763";"Otro";"Glorieta";"Olaya Herrera";0
"22764";"Volcamiento";"Glorieta";"Olaya Herrera";0
"22765";"Atropello";"Interseccion";"Olaya Herrera";0
"22766";"Caida de Ocupante";"Interseccion";"Olaya Herrera";0
"22768";"Incendio";"Interseccion";"Olaya Herrera";0
"22769";"Otro";"Interseccion";"Olaya Herrera";0
"22770";"Volcamiento";"Interseccion";"Olaya Herrera";0
"22774";"Incendio";"Lote o Predio";"Olaya Herrera";0
"22777";"Atropello";"Paso a Nivel";"Olaya Herrera";0
"22778";"Caida de Ocupante";"Paso a Nivel";"Olaya Herrera";0
"22779";"Choque";"Paso a Nivel";"Olaya Herrera";0
"22780";"Incendio";"Paso a Nivel";"Olaya Herrera";0
"22781";"Otro";"Paso a Nivel";"Olaya Herrera";0
"22782";"Volcamiento";"Paso a Nivel";"Olaya Herrera";0
"22783";"Atropello";"Paso Elevado";"Olaya Herrera";0
"22784";"Caida de Ocupante";"Paso Elevado";"Olaya Herrera";0
"22785";"Choque";"Paso Elevado";"Olaya Herrera";0
"22786";"Incendio";"Paso Elevado";"Olaya Herrera";0
"22787";"Otro";"Paso Elevado";"Olaya Herrera";0
"22788";"Volcamiento";"Paso Elevado";"Olaya Herrera";0
"22789";"Atropello";"Paso Inferior";"Olaya Herrera";0
"22790";"Caida de Ocupante";"Paso Inferior";"Olaya Herrera";0
"22791";"Choque";"Paso Inferior";"Olaya Herrera";0
"22792";"Incendio";"Paso Inferior";"Olaya Herrera";0
"22793";"Otro";"Paso Inferior";"Olaya Herrera";0
"22794";"Volcamiento";"Paso Inferior";"Olaya Herrera";0
"22795";"Atropello";"Pontón";"Olaya Herrera";0
"22796";"Caida de Ocupante";"Pontón";"Olaya Herrera";0
"22797";"Choque";"Pontón";"Olaya Herrera";0
"22798";"Incendio";"Pontón";"Olaya Herrera";0
"22799";"Otro";"Pontón";"Olaya Herrera";0
"22800";"Volcamiento";"Pontón";"Olaya Herrera";0
"22801";"Atropello";"Puente";"Olaya Herrera";0
"22802";"Caida de Ocupante";"Puente";"Olaya Herrera";0
"22804";"Incendio";"Puente";"Olaya Herrera";0
"22805";"Otro";"Puente";"Olaya Herrera";0
"22806";"Volcamiento";"Puente";"Olaya Herrera";0
"22810";"Incendio";"Tramo de via";"Olaya Herrera";0
"22813";"Atropello";"Tunel";"Olaya Herrera";0
"22814";"Caida de Ocupante";"Tunel";"Olaya Herrera";0
"22815";"Choque";"Tunel";"Olaya Herrera";0
"22816";"Incendio";"Tunel";"Olaya Herrera";0
"22817";"Otro";"Tunel";"Olaya Herrera";0
"22818";"Volcamiento";"Tunel";"Olaya Herrera";0
"22819";"Atropello";"Via peatonal";"Olaya Herrera";0
"22820";"Caida de Ocupante";"Via peatonal";"Olaya Herrera";0
"22821";"Choque";"Via peatonal";"Olaya Herrera";0
"22822";"Incendio";"Via peatonal";"Olaya Herrera";0
"22823";"Otro";"Via peatonal";"Olaya Herrera";0
"22824";"Volcamiento";"Via peatonal";"Olaya Herrera";0
"22825";"Atropello";"Ciclo Ruta";"Oleoducto";0
"22826";"Caida de Ocupante";"Ciclo Ruta";"Oleoducto";0
"22828";"Incendio";"Ciclo Ruta";"Oleoducto";0
"22829";"Otro";"Ciclo Ruta";"Oleoducto";0
"22830";"Volcamiento";"Ciclo Ruta";"Oleoducto";0
"22831";"Atropello";"Glorieta";"Oleoducto";0
"22832";"Caida de Ocupante";"Glorieta";"Oleoducto";0
"22833";"Choque";"Glorieta";"Oleoducto";0
"22834";"Incendio";"Glorieta";"Oleoducto";0
"22835";"Otro";"Glorieta";"Oleoducto";0
"22836";"Volcamiento";"Glorieta";"Oleoducto";0
"22837";"Atropello";"Interseccion";"Oleoducto";0
"22840";"Incendio";"Interseccion";"Oleoducto";0
"22841";"Otro";"Interseccion";"Oleoducto";0
"22842";"Volcamiento";"Interseccion";"Oleoducto";0
"22846";"Incendio";"Lote o Predio";"Oleoducto";0
"22849";"Atropello";"Paso a Nivel";"Oleoducto";0
"22850";"Caida de Ocupante";"Paso a Nivel";"Oleoducto";0
"22851";"Choque";"Paso a Nivel";"Oleoducto";0
"22852";"Incendio";"Paso a Nivel";"Oleoducto";0
"22853";"Otro";"Paso a Nivel";"Oleoducto";0
"22854";"Volcamiento";"Paso a Nivel";"Oleoducto";0
"22858";"Incendio";"Paso Elevado";"Oleoducto";0
"22861";"Atropello";"Paso Inferior";"Oleoducto";0
"22862";"Caida de Ocupante";"Paso Inferior";"Oleoducto";0
"22863";"Choque";"Paso Inferior";"Oleoducto";0
"22864";"Incendio";"Paso Inferior";"Oleoducto";0
"22865";"Otro";"Paso Inferior";"Oleoducto";0
"22866";"Volcamiento";"Paso Inferior";"Oleoducto";0
"22867";"Atropello";"Pontón";"Oleoducto";0
"22868";"Caida de Ocupante";"Pontón";"Oleoducto";0
"22869";"Choque";"Pontón";"Oleoducto";0
"22870";"Incendio";"Pontón";"Oleoducto";0
"22871";"Otro";"Pontón";"Oleoducto";0
"22872";"Volcamiento";"Pontón";"Oleoducto";0
"22876";"Incendio";"Puente";"Oleoducto";0
"22882";"Incendio";"Tramo de via";"Oleoducto";0
"22885";"Atropello";"Tunel";"Oleoducto";0
"22886";"Caida de Ocupante";"Tunel";"Oleoducto";0
"22887";"Choque";"Tunel";"Oleoducto";0
"22888";"Incendio";"Tunel";"Oleoducto";0
"22889";"Otro";"Tunel";"Oleoducto";0
"22890";"Volcamiento";"Tunel";"Oleoducto";0
"22891";"Atropello";"Via peatonal";"Oleoducto";0
"22892";"Caida de Ocupante";"Via peatonal";"Oleoducto";0
"22893";"Choque";"Via peatonal";"Oleoducto";0
"22894";"Incendio";"Via peatonal";"Oleoducto";0
"22895";"Otro";"Via peatonal";"Oleoducto";0
"22896";"Volcamiento";"Via peatonal";"Oleoducto";0
"22897";"Atropello";"Ciclo Ruta";"Oriente";0
"22898";"Caida de Ocupante";"Ciclo Ruta";"Oriente";0
"22899";"Choque";"Ciclo Ruta";"Oriente";0
"22900";"Incendio";"Ciclo Ruta";"Oriente";0
"22901";"Otro";"Ciclo Ruta";"Oriente";0
"22902";"Volcamiento";"Ciclo Ruta";"Oriente";0
"22903";"Atropello";"Glorieta";"Oriente";0
"22904";"Caida de Ocupante";"Glorieta";"Oriente";0
"22905";"Choque";"Glorieta";"Oriente";0
"22906";"Incendio";"Glorieta";"Oriente";0
"22907";"Otro";"Glorieta";"Oriente";0
"22908";"Volcamiento";"Glorieta";"Oriente";0
"22909";"Atropello";"Interseccion";"Oriente";0
"22910";"Caida de Ocupante";"Interseccion";"Oriente";0
"22912";"Incendio";"Interseccion";"Oriente";0
"22913";"Otro";"Interseccion";"Oriente";0
"22914";"Volcamiento";"Interseccion";"Oriente";0
"22918";"Incendio";"Lote o Predio";"Oriente";0
"22921";"Atropello";"Paso a Nivel";"Oriente";0
"22922";"Caida de Ocupante";"Paso a Nivel";"Oriente";0
"22923";"Choque";"Paso a Nivel";"Oriente";0
"22924";"Incendio";"Paso a Nivel";"Oriente";0
"22925";"Otro";"Paso a Nivel";"Oriente";0
"22926";"Volcamiento";"Paso a Nivel";"Oriente";0
"22927";"Atropello";"Paso Elevado";"Oriente";0
"22928";"Caida de Ocupante";"Paso Elevado";"Oriente";0
"22929";"Choque";"Paso Elevado";"Oriente";0
"22930";"Incendio";"Paso Elevado";"Oriente";0
"22931";"Otro";"Paso Elevado";"Oriente";0
"22932";"Volcamiento";"Paso Elevado";"Oriente";0
"22933";"Atropello";"Paso Inferior";"Oriente";0
"22934";"Caida de Ocupante";"Paso Inferior";"Oriente";0
"22935";"Choque";"Paso Inferior";"Oriente";0
"22936";"Incendio";"Paso Inferior";"Oriente";0
"22937";"Otro";"Paso Inferior";"Oriente";0
"22938";"Volcamiento";"Paso Inferior";"Oriente";0
"22939";"Atropello";"Pontón";"Oriente";0
"22940";"Caida de Ocupante";"Pontón";"Oriente";0
"22941";"Choque";"Pontón";"Oriente";0
"22942";"Incendio";"Pontón";"Oriente";0
"22943";"Otro";"Pontón";"Oriente";0
"22944";"Volcamiento";"Pontón";"Oriente";0
"22945";"Atropello";"Puente";"Oriente";0
"22946";"Caida de Ocupante";"Puente";"Oriente";0
"22947";"Choque";"Puente";"Oriente";0
"22948";"Incendio";"Puente";"Oriente";0
"22949";"Otro";"Puente";"Oriente";0
"22950";"Volcamiento";"Puente";"Oriente";0
"22954";"Incendio";"Tramo de via";"Oriente";0
"22957";"Atropello";"Tunel";"Oriente";0
"22958";"Caida de Ocupante";"Tunel";"Oriente";0
"22959";"Choque";"Tunel";"Oriente";0
"22960";"Incendio";"Tunel";"Oriente";0
"22961";"Otro";"Tunel";"Oriente";0
"22962";"Volcamiento";"Tunel";"Oriente";0
"22963";"Atropello";"Via peatonal";"Oriente";0
"22964";"Caida de Ocupante";"Via peatonal";"Oriente";0
"22965";"Choque";"Via peatonal";"Oriente";0
"22966";"Incendio";"Via peatonal";"Oriente";0
"22967";"Otro";"Via peatonal";"Oriente";0
"22968";"Volcamiento";"Via peatonal";"Oriente";0
"22969";"Atropello";"Ciclo Ruta";"Pablo VI";0
"22970";"Caida de Ocupante";"Ciclo Ruta";"Pablo VI";0
"22971";"Choque";"Ciclo Ruta";"Pablo VI";0
"22972";"Incendio";"Ciclo Ruta";"Pablo VI";0
"22973";"Otro";"Ciclo Ruta";"Pablo VI";0
"22974";"Volcamiento";"Ciclo Ruta";"Pablo VI";0
"22975";"Atropello";"Glorieta";"Pablo VI";0
"22976";"Caida de Ocupante";"Glorieta";"Pablo VI";0
"22977";"Choque";"Glorieta";"Pablo VI";0
"22978";"Incendio";"Glorieta";"Pablo VI";0
"22979";"Otro";"Glorieta";"Pablo VI";0
"22980";"Volcamiento";"Glorieta";"Pablo VI";0
"22982";"Caida de Ocupante";"Interseccion";"Pablo VI";0
"22984";"Incendio";"Interseccion";"Pablo VI";0
"22985";"Otro";"Interseccion";"Pablo VI";0
"22986";"Volcamiento";"Interseccion";"Pablo VI";0
"22990";"Incendio";"Lote o Predio";"Pablo VI";0
"22993";"Atropello";"Paso a Nivel";"Pablo VI";0
"22994";"Caida de Ocupante";"Paso a Nivel";"Pablo VI";0
"22995";"Choque";"Paso a Nivel";"Pablo VI";0
"22996";"Incendio";"Paso a Nivel";"Pablo VI";0
"22997";"Otro";"Paso a Nivel";"Pablo VI";0
"22998";"Volcamiento";"Paso a Nivel";"Pablo VI";0
"22999";"Atropello";"Paso Elevado";"Pablo VI";0
"23000";"Caida de Ocupante";"Paso Elevado";"Pablo VI";0
"23001";"Choque";"Paso Elevado";"Pablo VI";0
"23002";"Incendio";"Paso Elevado";"Pablo VI";0
"23003";"Otro";"Paso Elevado";"Pablo VI";0
"23004";"Volcamiento";"Paso Elevado";"Pablo VI";0
"23005";"Atropello";"Paso Inferior";"Pablo VI";0
"23006";"Caida de Ocupante";"Paso Inferior";"Pablo VI";0
"23007";"Choque";"Paso Inferior";"Pablo VI";0
"23008";"Incendio";"Paso Inferior";"Pablo VI";0
"23009";"Otro";"Paso Inferior";"Pablo VI";0
"23010";"Volcamiento";"Paso Inferior";"Pablo VI";0
"23012";"Caida de Ocupante";"Pontón";"Pablo VI";0
"23013";"Choque";"Pontón";"Pablo VI";0
"23014";"Incendio";"Pontón";"Pablo VI";0
"23015";"Otro";"Pontón";"Pablo VI";0
"23016";"Volcamiento";"Pontón";"Pablo VI";0
"23017";"Atropello";"Puente";"Pablo VI";0
"23018";"Caida de Ocupante";"Puente";"Pablo VI";0
"23019";"Choque";"Puente";"Pablo VI";0
"23020";"Incendio";"Puente";"Pablo VI";0
"23021";"Otro";"Puente";"Pablo VI";0
"23022";"Volcamiento";"Puente";"Pablo VI";0
"23026";"Incendio";"Tramo de via";"Pablo VI";0
"23029";"Atropello";"Tunel";"Pablo VI";0
"23030";"Caida de Ocupante";"Tunel";"Pablo VI";0
"23031";"Choque";"Tunel";"Pablo VI";0
"23032";"Incendio";"Tunel";"Pablo VI";0
"23033";"Otro";"Tunel";"Pablo VI";0
"23034";"Volcamiento";"Tunel";"Pablo VI";0
"23035";"Atropello";"Via peatonal";"Pablo VI";0
"23036";"Caida de Ocupante";"Via peatonal";"Pablo VI";0
"23037";"Choque";"Via peatonal";"Pablo VI";0
"23038";"Incendio";"Via peatonal";"Pablo VI";0
"23039";"Otro";"Via peatonal";"Pablo VI";0
"23040";"Volcamiento";"Via peatonal";"Pablo VI";0
"23041";"Atropello";"Ciclo Ruta";"Pajarito";0
"23042";"Caida de Ocupante";"Ciclo Ruta";"Pajarito";0
"23043";"Choque";"Ciclo Ruta";"Pajarito";0
"23044";"Incendio";"Ciclo Ruta";"Pajarito";0
"23045";"Otro";"Ciclo Ruta";"Pajarito";0
"23046";"Volcamiento";"Ciclo Ruta";"Pajarito";0
"23047";"Atropello";"Glorieta";"Pajarito";0
"23048";"Caida de Ocupante";"Glorieta";"Pajarito";0
"23049";"Choque";"Glorieta";"Pajarito";0
"23050";"Incendio";"Glorieta";"Pajarito";0
"23051";"Otro";"Glorieta";"Pajarito";0
"23052";"Volcamiento";"Glorieta";"Pajarito";0
"23053";"Atropello";"Interseccion";"Pajarito";0
"23056";"Incendio";"Interseccion";"Pajarito";0
"23058";"Volcamiento";"Interseccion";"Pajarito";0
"23062";"Incendio";"Lote o Predio";"Pajarito";0
"23065";"Atropello";"Paso a Nivel";"Pajarito";0
"23066";"Caida de Ocupante";"Paso a Nivel";"Pajarito";0
"23067";"Choque";"Paso a Nivel";"Pajarito";0
"23068";"Incendio";"Paso a Nivel";"Pajarito";0
"23069";"Otro";"Paso a Nivel";"Pajarito";0
"23070";"Volcamiento";"Paso a Nivel";"Pajarito";0
"23071";"Atropello";"Paso Elevado";"Pajarito";0
"23072";"Caida de Ocupante";"Paso Elevado";"Pajarito";0
"23073";"Choque";"Paso Elevado";"Pajarito";0
"23074";"Incendio";"Paso Elevado";"Pajarito";0
"23075";"Otro";"Paso Elevado";"Pajarito";0
"23076";"Volcamiento";"Paso Elevado";"Pajarito";0
"23077";"Atropello";"Paso Inferior";"Pajarito";0
"23078";"Caida de Ocupante";"Paso Inferior";"Pajarito";0
"23079";"Choque";"Paso Inferior";"Pajarito";0
"23080";"Incendio";"Paso Inferior";"Pajarito";0
"23081";"Otro";"Paso Inferior";"Pajarito";0
"23082";"Volcamiento";"Paso Inferior";"Pajarito";0
"23083";"Atropello";"Pontón";"Pajarito";0
"23084";"Caida de Ocupante";"Pontón";"Pajarito";0
"23085";"Choque";"Pontón";"Pajarito";0
"23086";"Incendio";"Pontón";"Pajarito";0
"23087";"Otro";"Pontón";"Pajarito";0
"23088";"Volcamiento";"Pontón";"Pajarito";0
"23089";"Atropello";"Puente";"Pajarito";0
"23090";"Caida de Ocupante";"Puente";"Pajarito";0
"23091";"Choque";"Puente";"Pajarito";0
"23092";"Incendio";"Puente";"Pajarito";0
"23093";"Otro";"Puente";"Pajarito";0
"23094";"Volcamiento";"Puente";"Pajarito";0
"23098";"Incendio";"Tramo de via";"Pajarito";0
"23101";"Atropello";"Tunel";"Pajarito";0
"23102";"Caida de Ocupante";"Tunel";"Pajarito";0
"23103";"Choque";"Tunel";"Pajarito";0
"23104";"Incendio";"Tunel";"Pajarito";0
"23105";"Otro";"Tunel";"Pajarito";0
"23106";"Volcamiento";"Tunel";"Pajarito";0
"23107";"Atropello";"Via peatonal";"Pajarito";0
"23108";"Caida de Ocupante";"Via peatonal";"Pajarito";0
"23109";"Choque";"Via peatonal";"Pajarito";0
"23110";"Incendio";"Via peatonal";"Pajarito";0
"23111";"Otro";"Via peatonal";"Pajarito";0
"23112";"Volcamiento";"Via peatonal";"Pajarito";0
"23113";"Atropello";"Ciclo Ruta";"Palenque";0
"23115";"Choque";"Ciclo Ruta";"Palenque";0
"23116";"Incendio";"Ciclo Ruta";"Palenque";0
"23118";"Volcamiento";"Ciclo Ruta";"Palenque";0
"23119";"Atropello";"Glorieta";"Palenque";0
"23120";"Caida de Ocupante";"Glorieta";"Palenque";0
"23121";"Choque";"Glorieta";"Palenque";0
"23122";"Incendio";"Glorieta";"Palenque";0
"23123";"Otro";"Glorieta";"Palenque";0
"23124";"Volcamiento";"Glorieta";"Palenque";0
"23125";"Atropello";"Interseccion";"Palenque";0
"23128";"Incendio";"Interseccion";"Palenque";0
"23130";"Volcamiento";"Interseccion";"Palenque";0
"23134";"Incendio";"Lote o Predio";"Palenque";0
"23137";"Atropello";"Paso a Nivel";"Palenque";0
"23138";"Caida de Ocupante";"Paso a Nivel";"Palenque";0
"23140";"Incendio";"Paso a Nivel";"Palenque";0
"23141";"Otro";"Paso a Nivel";"Palenque";0
"23142";"Volcamiento";"Paso a Nivel";"Palenque";0
"23143";"Atropello";"Paso Elevado";"Palenque";0
"23144";"Caida de Ocupante";"Paso Elevado";"Palenque";0
"23145";"Choque";"Paso Elevado";"Palenque";0
"23146";"Incendio";"Paso Elevado";"Palenque";0
"23147";"Otro";"Paso Elevado";"Palenque";0
"23148";"Volcamiento";"Paso Elevado";"Palenque";0
"23149";"Atropello";"Paso Inferior";"Palenque";0
"23150";"Caida de Ocupante";"Paso Inferior";"Palenque";0
"23151";"Choque";"Paso Inferior";"Palenque";0
"23152";"Incendio";"Paso Inferior";"Palenque";0
"23153";"Otro";"Paso Inferior";"Palenque";0
"23154";"Volcamiento";"Paso Inferior";"Palenque";0
"23155";"Atropello";"Pontón";"Palenque";0
"23156";"Caida de Ocupante";"Pontón";"Palenque";0
"23157";"Choque";"Pontón";"Palenque";0
"23158";"Incendio";"Pontón";"Palenque";0
"23159";"Otro";"Pontón";"Palenque";0
"23160";"Volcamiento";"Pontón";"Palenque";0
"23162";"Caida de Ocupante";"Puente";"Palenque";0
"23163";"Choque";"Puente";"Palenque";0
"23164";"Incendio";"Puente";"Palenque";0
"23165";"Otro";"Puente";"Palenque";0
"23166";"Volcamiento";"Puente";"Palenque";0
"23170";"Incendio";"Tramo de via";"Palenque";0
"23173";"Atropello";"Tunel";"Palenque";0
"23174";"Caida de Ocupante";"Tunel";"Palenque";0
"23175";"Choque";"Tunel";"Palenque";0
"23176";"Incendio";"Tunel";"Palenque";0
"23177";"Otro";"Tunel";"Palenque";0
"23178";"Volcamiento";"Tunel";"Palenque";0
"23179";"Atropello";"Via peatonal";"Palenque";0
"23180";"Caida de Ocupante";"Via peatonal";"Palenque";0
"23181";"Choque";"Via peatonal";"Palenque";0
"23182";"Incendio";"Via peatonal";"Palenque";0
"23183";"Otro";"Via peatonal";"Palenque";0
"23184";"Volcamiento";"Via peatonal";"Palenque";0
"23185";"Atropello";"Ciclo Ruta";"Palermo";0
"23186";"Caida de Ocupante";"Ciclo Ruta";"Palermo";0
"23188";"Incendio";"Ciclo Ruta";"Palermo";0
"23189";"Otro";"Ciclo Ruta";"Palermo";0
"23190";"Volcamiento";"Ciclo Ruta";"Palermo";0
"23194";"Incendio";"Glorieta";"Palermo";0
"23200";"Incendio";"Interseccion";"Palermo";0
"23206";"Incendio";"Lote o Predio";"Palermo";0
"23209";"Atropello";"Paso a Nivel";"Palermo";0
"23210";"Caida de Ocupante";"Paso a Nivel";"Palermo";0
"23211";"Choque";"Paso a Nivel";"Palermo";0
"23212";"Incendio";"Paso a Nivel";"Palermo";0
"23213";"Otro";"Paso a Nivel";"Palermo";0
"23214";"Volcamiento";"Paso a Nivel";"Palermo";0
"23215";"Atropello";"Paso Elevado";"Palermo";0
"23218";"Incendio";"Paso Elevado";"Palermo";0
"23219";"Otro";"Paso Elevado";"Palermo";0
"23221";"Atropello";"Paso Inferior";"Palermo";0
"23222";"Caida de Ocupante";"Paso Inferior";"Palermo";0
"23224";"Incendio";"Paso Inferior";"Palermo";0
"23225";"Otro";"Paso Inferior";"Palermo";0
"23226";"Volcamiento";"Paso Inferior";"Palermo";0
"23227";"Atropello";"Pontón";"Palermo";0
"23228";"Caida de Ocupante";"Pontón";"Palermo";0
"23229";"Choque";"Pontón";"Palermo";0
"23230";"Incendio";"Pontón";"Palermo";0
"23231";"Otro";"Pontón";"Palermo";0
"23232";"Volcamiento";"Pontón";"Palermo";0
"23236";"Incendio";"Puente";"Palermo";0
"23242";"Incendio";"Tramo de via";"Palermo";0
"23245";"Atropello";"Tunel";"Palermo";0
"23246";"Caida de Ocupante";"Tunel";"Palermo";0
"23247";"Choque";"Tunel";"Palermo";0
"23248";"Incendio";"Tunel";"Palermo";0
"23249";"Otro";"Tunel";"Palermo";0
"23250";"Volcamiento";"Tunel";"Palermo";0
"23251";"Atropello";"Via peatonal";"Palermo";0
"23252";"Caida de Ocupante";"Via peatonal";"Palermo";0
"23253";"Choque";"Via peatonal";"Palermo";0
"23254";"Incendio";"Via peatonal";"Palermo";0
"23255";"Otro";"Via peatonal";"Palermo";0
"23256";"Volcamiento";"Via peatonal";"Palermo";0
"23257";"Atropello";"Ciclo Ruta";"Palmitas Sector Central";0
"23258";"Caida de Ocupante";"Ciclo Ruta";"Palmitas Sector Central";0
"23259";"Choque";"Ciclo Ruta";"Palmitas Sector Central";0
"23260";"Incendio";"Ciclo Ruta";"Palmitas Sector Central";0
"23261";"Otro";"Ciclo Ruta";"Palmitas Sector Central";0
"23262";"Volcamiento";"Ciclo Ruta";"Palmitas Sector Central";0
"23263";"Atropello";"Glorieta";"Palmitas Sector Central";0
"23264";"Caida de Ocupante";"Glorieta";"Palmitas Sector Central";0
"23265";"Choque";"Glorieta";"Palmitas Sector Central";0
"23266";"Incendio";"Glorieta";"Palmitas Sector Central";0
"23267";"Otro";"Glorieta";"Palmitas Sector Central";0
